ID,x,y,z,yaw,pitch,roll
87,1701.01,991.901,0,-2.13376,-0.0463986,-0.0401491
88,1701.69,992.911,0,-2.13177,-0.0485535,-0.0354511
89,1701.35,992.814,0,-2.15029,-0.045153,-0.0348541
90,1700.31,993.939,0,-2.23768,-0.0565965,-0.0748777
91,1700.2,993.619,0,-2.22829,-0.0434236,-0.0745888
92,1700.57,992.944,0,-2.16474,-0.0444385,-0.0954616
93,1700.5,992.557,0,-2.1549,-0.0473073,-0.0955443
94,1701.3,991.447,0,-2.08297,0.00945805,-0.0956597
95,1701.05,991.168,0,-2.09132,0.00986913,-0.0956317
96,1700.71,991.001,0,-2.1107,0.000958181,-0.0958024
97,1700.69,990.269,0,-2.09436,-0.0138896,-0.06306
98,1700.41,989.889,0,-2.10025,-0.011661,-0.0627754
99,1699.91,989.714,0,-2.1349,-0.01962,-0.0626101
100,1699.87,989.396,0,-2.11937,-0.0181041,-0.0622866
101,1699.61,988.211,0,-2.11136,-0.0138492,-0.0441548
102,1699.56,988.072,0,-2.1102,-0.0177701,-0.0439027
103,1699.6,989.171,0,-2.16683,-0.0338846,-0.0286308
104,1699.47,988.834,0,-2.1615,-0.0234169,-0.0280388
105,1699.42,987.854,0,-2.13365,-0.0164702,-0.0134208
106,1699.22,987.758,0,-2.14486,-0.011166,-0.0128179
107,1697.73,988.412,0,-2.24184,0.0756802,-0.0274514
108,1697.57,988.089,0,-2.23577,0.0673604,-0.0267892
109,1697.42,987.7,0,-2.2287,0.059993,-0.0259358
110,1698.29,987.546,0,-2.15592,-0.0457016,-0.016792
111,1698.15,987.293,0,-2.15656,-0.0546361,-0.0163542
112,1697.52,986.071,0,-2.14972,-0.0453515,-0.00475647
113,1697.27,985.794,0,-2.1534,-0.0451325,-0.00423005
114,1697.11,985.421,0,-2.15187,-0.00828751,-0.0126109
115,1697.04,985.22,0,-2.15556,-0.0373782,0.000692743
116,1696.9,984.911,0,-2.1519,-0.0438799,0.00120632
117,1697.18,985.602,0,-2.17307,-0.0405421,0.0199614
118,1697.18,985.602,0,-2.17307,-0.0405421,0.0199614
119,1696.75,985.181,0,-2.18764,-0.0455835,0.0213255
120,1696.35,984.222,0,-2.17646,-0.029897,0.0414807
121,1696.29,984.083,0,-2.17545,-0.0216385,0.0423653
122,1696.84,984.943,0,-2.1826,-0.0307343,0.0433228
123,1696.75,984.7,0,-2.1792,-0.0362233,0.0441071
124,1696.56,983.562,0,-2.15947,-0.0232414,0.0430241
125,1696.42,983.388,0,-2.1763,-0.0407995,0.0360972
126,1696.2,983.028,0,-2.17555,-0.0515471,0.0367658
127,1696.01,982.801,0,-2.17717,-0.0594296,0.0375205
128,1695.77,982.559,0,-2.19451,-0.0518203,0.0234783
129,1695.46,982.304,0,-2.19999,-0.0491871,0.0241311
130,1696.15,983.87,0,-2.21871,-0.0222243,0.00187719
131,1695.96,983.614,0,-2.21867,-0.032256,0.00211373
132,1694.97,982.432,0,-2.21188,-0.0528266,0.00203672
133,1694.81,982.059,0,-2.20414,-0.0567616,0.0125683
134,1694.48,981.879,0,-2.2152,-0.057055,0.0129776
135,1692.88,982.338,0,-2.27961,-0.0281722,-0.0077001
136,1692.4,982.492,0,-2.27131,-0.0512966,-0.0285789
137,1691.92,982.708,0,-2.26731,-0.0725972,-0.0417248
138,1691.87,982.266,0,-2.2555,-0.0750439,-0.0410473
139,1693.3,980.933,0,-2.14644,-0.0462329,-0.0466449
140,1693.34,980.67,0,-2.13311,-0.0527628,-0.0463608
141,1693.72,980.226,0,-2.13686,-0.0439226,-0.0484019
142,1693.64,979.946,0,-2.16117,-0.0685126,-0.0356134
143,1693.56,979.921,0,-2.16117,-0.0728208,-0.0357973
144,1694.2,981.339,0,-2.19414,-0.0584146,-0.02583
145,1694.59,981.434,0,-2.19311,-0.0624467,-0.0121348
146,1694.32,981.096,0,-2.19426,-0.0640076,-0.0117854
147,1692.7,979.142,0,-2.20155,-0.0548341,0.00853455
148,1692.48,978.878,0,-2.20167,-0.0604038,0.00882178
149,1693.18,979.438,0,-2.19212,0.0237683,0.0225397
150,1692.9,979.329,0,-2.20096,0.0173106,0.0219312
151,1692.37,978.64,0,-2.20004,-0.0375571,0.0101675
152,1692.34,978.384,0,-2.19887,-0.0713741,0.0100509
153,1692.17,978.164,0,-2.19684,-0.0725394,0.0103733
154,1691.59,977.316,0,-2.20052,-0.0747649,0.0173204
155,1691.39,977.096,0,-2.20247,-0.0790896,0.017742
156,1690.72,976.398,0,-2.20458,-0.0598592,0.0255912
157,1690.57,976.367,0,-2.20933,-0.0637236,0.0259103
158,1690.8,976.626,0,-2.19983,-0.0523364,0.0332365
159,1690.7,976.349,0,-2.19308,-0.0559781,0.033782
160,1690.42,978.165,0,-2.24587,-0.0453772,0.0311624
161,1690.4,977.803,0,-2.23008,-0.050542,0.0317163
162,1690.78,977.228,0,-2.17631,-0.0436357,0.0342945
163,1690.56,976.99,0,-2.17493,-0.0418873,0.0347589
164,1690.78,976.814,0,-2.16135,-0.04177,0.0372144
165,1690.63,976.553,0,-2.15966,-0.0543366,0.037622
166,1690.97,976.675,0,-2.15374,0.00304891,0.0347607
167,1690.83,976.272,0,-2.14503,-0.00222849,0.0355832
168,1690.06,975.058,0,-2.15719,-0.0119313,0.0265232
169,1690.02,974.789,0,-2.14925,-0.0179771,0.0275453
170,1690.17,972.903,0,-2.10473,-0.0192219,0.0259736
171,1690.14,972.539,0,-2.12308,-0.0367787,0.0264168
172,1689.92,972.496,0,-2.15131,-0.0668776,0.03454
173,1689.07,973.009,0,-2.19828,-0.0721749,0.0312175
174,1688.81,972.915,0,-2.20628,-0.0697744,0.0315391
175,1688.82,973.385,0,-2.20647,-0.0650519,0.022971
176,1688.68,973.208,0,-2.20606,-0.0649868,0.0233081
177,1688.56,972.987,0,-2.18933,-0.0172799,0.0197802
178,1688.41,972.987,0,-2.18465,-0.0511838,0.0138189
179,1688.27,972.752,0,-2.18306,-0.053747,0.0141112
180,1687.79,972.03,0,-2.17428,-0.0600905,0.00783637
181,1687.63,971.806,0,-2.1739,-0.0653955,0.0080262
182,1687.37,971.56,0,-2.17084,-0.057115,0.00185602
183,1687.33,971.429,0,-2.16493,-0.0506187,-0.00203344
184,1687.28,971.263,0,-2.1595,-0.0513913,-0.00197263
185,1687.62,971.825,0,-2.15837,-0.0455837,-0.00260055
186,1687.47,971.575,0,-2.15628,-0.0483196,-0.00249322
187,1686.84,970.74,0,-2.15473,-0.0411114,-0.00502022
188,1686.73,970.549,0,-2.15255,-0.0450247,-0.00502514
189,1685.18,971.615,0,-2.22606,0.0221776,-0.00750852
190,1684.88,971.49,0,-2.19724,-0.00797177,-0.0199391
191,1684.75,971.209,0,-2.16602,-0.0377991,-0.0316537
192,1684.81,970.839,0,-2.15191,-0.0383506,-0.0304324
193,1684.96,970.658,0,-2.13853,-0.0344069,-0.0290878
194,1685.81,969.606,0,-2.08529,-0.074237,-0.0179624
195,1685.84,969.3,0,-2.0954,-0.0656165,-0.0154475
196,1685.67,969.049,0,-2.10899,-0.057505,-0.0136324
197,1685.62,968.813,0,-2.10428,-0.0561539,-0.0135719
198,1685.34,968.516,0,-2.10652,-0.0541475,-0.0133672
199,1685.36,968.097,0,-2.11075,0.00113137,0.00258732
200,1685.27,967.945,0,-2.12074,-0.0296673,0.0108843
201,1685.16,967.793,0,-2.12147,-0.0380043,0.010873
202,1685.44,968.579,0,-2.13414,-0.0654733,0.00450391
203,1685.27,968.45,0,-2.1373,-0.0700781,0.00451846
204,1685.67,968.671,0,-2.12665,-0.0196201,0.00709441
205,1685.46,968.338,0,-2.12516,-0.0212342,0.00735796
206,1684.85,967.573,0,-2.12771,-0.0534736,0.00313919
207,1684.73,967.307,0,-2.12417,-0.0486047,0.000768771
208,1684.49,967.133,0,-2.12494,-0.0413608,-0.000775962
209,1684.4,966.933,0,-2.12212,-0.0349073,-0.0016258
210,1684.34,966.812,0,-2.12031,-0.0290683,-0.00178805
211,1684.21,966.607,0,-2.11955,-0.025746,-0.00164363
212,1684.04,966.414,0,-2.11927,-0.0232353,-0.00129085
213,1683.9,966.274,0,-2.11925,-0.0218837,-0.00117882
214,1683.79,966.085,0,-2.11735,-0.0210591,-0.00107942
215,1683.72,965.921,0,-2.11337,-0.020354,-0.00111986
216,1683.65,965.713,0,-2.10965,-0.0196678,-0.000709952
217,1683.57,965.465,0,-2.10522,-0.0183497,-6.81457E-05
218,1683.42,965.252,0,-2.1045,-0.0205831,0.00050433
219,1683.33,965.126,0,-2.10372,-0.0197927,0.000867518
220,1683.19,965.019,0,-2.10484,-0.0206552,0.000745582
221,1683.06,964.729,0,-2.10162,-0.0203631,0.000826458
222,1682.94,964.554,0,-2.10181,-0.0226426,0.000512994
223,1682.8,964.341,0,-2.10143,-0.0223544,0.000256366
224,1682.76,964.212,0,-2.09956,-0.0231909,0.000268212
225,1682.66,964.024,0,-2.09907,-0.0223448,0.000241575
226,1682.51,963.803,0,-2.10114,-0.0233888,0.000194989
227,1682.43,963.698,0,-2.10247,-0.0228506,0.000467179
228,1682.29,963.397,0,-2.09987,-0.020393,0.000503685
229,1682.12,963.109,0,-2.10057,-0.0202457,0.000336669
230,1681.96,962.913,0,-2.10226,-0.0184763,0.000598032
231,1681.89,962.777,0,-2.09916,-0.0180676,0.000717476
232,1681.77,962.443,0,-2.09647,-0.0184238,0.00102311
233,1681.6,962.194,0,-2.09792,-0.0172637,0.00180126
234,1681.5,962.026,0,-2.09863,-0.0163181,0.00236622
235,1681.37,961.782,0,-2.09855,-0.0145203,0.002697
236,1681.19,961.573,0,-2.10023,-0.014189,0.00393549
237,1681.03,961.33,0,-2.09785,-0.0141002,0.00480934
238,1680.92,961.093,0,-2.09472,-0.0161886,0.0059204
239,1680.79,960.802,0,-2.09725,-0.0161478,0.00660074
240,1680.66,960.626,0,-2.09917,-0.0157791,0.0070482
241,1680.5,960.387,0,-2.09888,-0.0185481,0.00686657
242,1680.37,960.093,0,-2.09757,-0.0148001,0.00675807
243,1680.22,959.889,0,-2.09894,-0.0128147,0.00577113
244,1680.08,959.583,0,-2.09684,-0.011582,0.00413207
245,1679.64,958.741,0,-2.09209,-0.00780647,0.00483091
246,1679.64,958.741,0,-2.09209,-0.00780647,0.00483091
247,1679.09,957.871,0,-2.09816,-0.00906291,0.0118955
248,1679.33,958.684,0,-2.11945,-0.0175451,0.00813167
249,1679.17,958.533,0,-2.1214,-0.0187003,0.0081442
250,1678.81,958.4,0,-2.13868,-0.015775,0.00825021
251,1678.78,958.282,0,-2.13527,-0.0178291,0.00845194
252,1678.17,958.824,0,-2.17583,-0.0284759,-0.00956704
253,1678.54,958.297,0,-2.127,-0.0347948,-0.0107058
254,1678.35,958.17,0,-2.1338,-0.0381329,-0.0108319
255,1679.08,958.66,0,-2.11792,-0.0343612,-0.00534652
256,1678.82,958.336,0,-2.12104,-0.0432626,-0.00553371
257,1678.52,957.681,0,-2.12151,-0.0400529,-0.00691122
258,1678.51,957.429,0,-2.11421,-0.0406879,-0.006967
259,1677.99,956.227,0,-2.10791,0.0320718,-0.000130005
260,1677.71,955.777,0,-2.11164,-0.0175621,0.00232118
261,1677.57,955.544,0,-2.11417,-0.030844,0.00289068
262,1677.45,955.247,0,-2.11162,-0.0422516,0.00274335
263,1677.25,955.033,0,-2.11717,-0.0315765,0.00270975
264,1677,954.843,0,-2.12437,-0.0344579,0.00274285
265,1676.66,954.495,0,-2.13336,-0.0418036,0.00273327
266,1678.45,953.403,0,-2.02563,-0.0169051,0.020226
267,1678.33,953.222,0,-2.02838,-0.0136743,0.020629
268,1676.77,953.307,0,-2.14793,0.0486176,0.0383167
269,1676.4,953.239,0,-2.15674,0.0116218,0.0446137
270,1676.2,952.978,0,-2.15927,0.00660386,0.0449455
271,1676.15,953.018,0,-2.15171,-0.064767,0.0407724
272,1675.97,952.944,0,-2.14901,-0.0674257,0.0332029
273,1675.9,952.68,0,-2.14189,-0.071694,0.0334969
274,1676.45,954.072,0,-2.15901,-0.060106,0.0293019
275,1676.29,953.708,0,-2.15407,-0.0575521,0.0297436
276,1674.6,951.058,0,-2.13733,-0.042255,0.0284612
277,1674.55,950.955,0,-2.13483,-0.0593423,0.0282539
278,1675.04,951.57,0,-2.12792,-0.0541715,0.025271
279,1674.83,951.524,0,-2.13683,-0.0579716,0.0254435
280,1674.25,950.942,0,-2.14073,-0.0357459,0.0269816
281,1674.23,950.874,0,-2.13779,-0.0357969,0.0271922
282,1674.1,950.877,0,-2.14354,-0.0334552,0.0274614
283,1674.74,949.934,0,-2.07642,-0.0435286,0.0300683
284,1674.17,950.005,0,-2.10923,-0.0346321,0.0258832
285,1673.94,949.914,0,-2.10893,-0.031709,0.0220939
286,1673.86,949.851,0,-2.10615,-0.0340603,0.0220327
287,1673.47,949.144,0,-2.08844,-0.0292011,0.0204227
288,1673.32,949.092,0,-2.08927,-0.0368721,0.0200194
289,1673.68,949.659,0,-2.08096,-0.0141638,0.0288985
290,1673.57,949.519,0,-2.07421,-0.0369577,0.0300472
291,1673.47,949.414,0,-2.06622,-0.0413669,0.0294907
292,1673.32,949.113,0,-2.05603,-0.0430883,0.0293668
293,1673.15,948.953,0,-2.04312,-0.0410025,0.0274241
294,1673.07,948.787,0,-2.03112,-0.0365309,0.0257358
295,1672.96,948.605,0,-2.01859,-0.0317669,0.0227847
296,1672.86,948.416,0,-2.00486,-0.0305111,0.0192321
297,1672.76,948.022,0,-1.98848,-0.0274063,0.0193454
298,1673.44,947.759,0,-1.95017,-0.0294189,0.0229324
299,1673.43,947.647,0,-1.95678,-0.0314829,0.023893
300,1673.2,947.244,0,-1.94624,-0.0345885,0.0235154
301,1672.82,946.794,0,-1.94414,-0.0502632,0.0219499
302,1670.97,946.136,0,-1.99927,-0.0321489,0.0136319
303,1671.22,945.621,0,-1.93308,-0.033917,0.010391
304,1671.23,945.412,0,-1.90475,-0.0346387,0.00790655
305,1671.25,945.19,0,-1.88012,-0.033764,0.00539234
306,1671.24,945.067,0,-1.85908,-0.0326194,0.00351395
307,1671.26,944.852,0,-1.83633,-0.0316023,0.00221597
308,1671.22,944.667,0,-1.82135,-0.0295279,0.0021508
309,1671.25,944.456,0,-1.8019,-0.0289207,0.00299456
310,1671.26,944.372,0,-1.78688,-0.0224721,0.0041766
311,1671.23,944.179,0,-1.76862,-0.023079,0.00549816
312,1671.23,944.061,0,-1.7547,-0.0225206,0.00719655
313,1671.26,943.925,0,-1.73895,-0.0209725,0.00817648
314,1671.33,943.732,0,-1.72109,-0.0216478,0.00913769
315,1671.37,943.542,0,-1.70452,-0.0223769,0.0107118
316,1671.38,943.357,0,-1.69112,-0.0208769,0.0118734
317,1671.28,942.824,0,-1.67601,-0.0187251,0.0119494
318,1670.52,941.318,0,-1.69234,0.0804619,0.0220495
319,1670.41,940.808,0,-1.67956,0.0376988,0.0196544
320,1670.51,940.542,0,-1.65814,-0.047262,0.013167
321,1670.51,940.323,0,-1.64102,-0.0576026,0.0120917
322,1669.87,940.733,0,-1.65778,-0.0543642,0.00235507
323,1670.23,940.273,0,-1.5934,-0.0895676,-0.00244914
324,1670.36,939.994,0,-1.56275,-0.0779559,-0.00415334
325,1670.47,939.783,0,-1.53504,-0.0636709,-0.00463595
326,1670.58,939.649,0,-1.51449,-0.0477585,-0.00423724
327,1670.66,939.434,0,-1.49178,-0.0401691,-0.00392014
328,1670.76,939.211,0,-1.47244,-0.0332606,-0.00282921
329,1670.83,939.045,0,-1.45342,-0.0270693,-0.000966519
330,1670.89,938.831,0,-1.43711,-0.0232389,0.00116081
331,1670.99,938.586,0,-1.41685,-0.0185252,0.0038717
332,1671.04,938.424,0,-1.40137,-0.0161387,0.00650825
333,1671.13,938.182,0,-1.38299,-0.0110573,0.00855214
334,1671.23,937.945,0,-1.36628,-0.00718788,0.00985755
335,1671.3,937.651,0,-1.35136,-0.00492445,0.011052
336,1671.31,937.352,0,-1.33878,-1.21565E-05,0.0127327
337,1671.49,937.082,0,-1.31854,0.0027072,0.0130747
338,1671.32,935.139,0,-1.34101,0.13309,0.0278916
339,1671.49,934.884,0,-1.31937,0.115084,0.0297608
340,1672.94,935.882,0,-1.23996,0.0790547,0.043243
341,1672.89,935.988,0,-1.26229,-0.0320169,0.0276546
342,1672.83,935.576,0,-1.26279,-0.0362726,0.0262773
343,1672.66,935.211,0,-1.26625,-0.0509227,0.0236832
344,1671.67,934.943,0,-1.32935,-0.0705675,0.00786827
345,1671.78,934.736,0,-1.31494,-0.0705187,0.00749746
346,1670.9,934.565,0,-1.34847,-0.0279111,-0.00636304
347,1670.93,934.335,0,-1.31883,-0.0702754,-0.0160161
348,1671.03,933.915,0,-1.30675,-0.0651723,-0.0163389
349,1671.14,933.467,0,-1.28701,-0.0757013,-0.0163676
350,1671.14,933.338,0,-1.27756,-0.0832778,-0.0176628
351,1671.12,933.073,0,-1.26998,-0.0935636,-0.0194821
352,1671.41,932.678,0,-1.23881,-0.0615169,-0.018851
353,1671.8,932.146,0,-1.19913,-0.0388423,-0.0180857
354,1674.16,931.498,0,-1.09269,-0.0553551,-0.0136906
355,1674.16,931.45,0,-1.08497,-0.0592789,-0.01446
356,1674.3,931.224,0,-1.06824,-0.0832466,-0.0164193
357,1674.13,931.07,0,-1.08015,-0.0834146,-0.0175819
358,1674.05,930.748,0,-1.09503,-0.073653,-0.0179655
359,1674.1,930.26,0,-1.10591,-0.123697,-0.0215472
360,1674.08,929.942,0,-1.11533,-0.124081,-0.0227074
361,1674.55,931.725,0,-1.09261,-0.0437935,-0.00825395
362,1674.63,931.282,0,-1.0945,-0.0457592,-0.00858634
363,1674.75,931.003,0,-1.08482,-0.04588,-0.00891827
364,1674.37,930.281,0,-1.18919,-0.0351077,-0.00315253
365,1674.5,930.088,0,-1.17463,-0.0437521,-0.00362819
366,1674.8,929.529,0,-1.15556,-0.0498105,-0.00412971
367,1674.94,929.089,0,-1.14755,-0.0852453,-0.00627192
368,1674.64,928.453,0,-1.21619,-0.0301553,-0.00166854
369,1674.76,928.298,0,-1.20092,-0.0295096,-0.00165013
370,1674.63,927.95,0,-1.21349,-0.0312594,-0.00216486
371,1674.7,927.76,0,-1.2076,-0.0312107,-0.0021712
372,1675.07,927.356,0,-1.16971,-0.00555794,-0.000460546
373,1675.33,927.259,0,-1.1307,0.0494515,0.00372416
374,1677.1,929.447,0,-0.994912,-0.0260131,0.00275336
375,1677.19,929.094,0,-0.997775,-0.0356127,0.00188866
376,1677.33,928.648,0,-0.998624,-0.00571408,0.00338201
377,1677.88,928.316,0,-0.952038,0.0142192,0.00629823
378,1677.52,927.606,0,-1.03579,-0.0101436,0.00103707
379,1677.82,927.181,0,-1.01958,-0.0340061,0.000195753
380,1678.35,926.683,0,-0.976751,-0.0287113,0.00197914
381,1678.24,925.318,0,-1.15994,-0.0166173,-0.0380781
382,1678.37,925.078,0,-1.14987,-0.0294672,-0.0388063
383,1678.57,925.006,0,-1.12323,-0.0410126,-0.0386743
384,1678.61,926.661,0,-1.11381,-0.0610053,-0.0218338
385,1678.66,926.318,0,-1.11728,-0.0686022,-0.0226941
386,1678.81,925.819,0,-1.11818,-0.077501,-0.0236204
387,1678.84,925.28,0,-1.13563,-0.0891584,-0.0249184
388,1679.11,924.585,0,-1.13482,-0.0734673,-0.0247439
389,1679.11,924.585,0,-1.13482,-0.0734673,-0.0247439
