ID,x,y,z,yaw,pitch,roll
308,1895.16,869.788,0,0.0318075,-0.0010733,0.0349028
309,1895.75,869.671,0,0.0154884,-0.00627661,0.0348797
310,1895.11,870.469,0,0.0803051,0.0051298,0.0464136
311,1895.63,870.34,0,0.0623381,0.00982589,0.0466385
312,1896.41,870.227,0,0.0411607,-0.0100383,0.0468211
313,1897.55,869.252,0,-0.057819,0.00338737,0.0368777
314,1897.93,869.184,0,-0.0657429,-0.0191557,0.0369193
315,1898.62,869.054,0,-0.0781024,-0.00613264,0.0372834
316,1899.44,869.115,0,-0.0580991,-0.00886459,0.0380709
317,1899.5,870.047,0,0.0473889,-0.0153792,0.0531258
318,1899.9,869.96,0,0.0372003,-0.0199314,0.0532835
319,1899.91,869.187,0,-0.0470753,-0.00468484,0.0402156
320,1900.42,869.094,0,-0.0516675,-0.0111065,0.0401733
321,1901.21,869.135,0,-0.0269748,-0.010723,0.0312989
322,1901.58,869.089,0,-0.0301453,-0.00662571,0.0316922
323,1902.05,869.142,0,-0.0198295,-0.0286488,0.0317211
324,1903.34,869.935,0,0.0599052,-0.0286106,0.0479094
325,1903.71,869.914,0,0.0567599,-0.0364913,0.0479852
326,1904.13,869.733,0,0.032226,-0.0739778,0.0470372
327,1904.96,869.715,0,0.0215117,-0.0121282,0.0257823
328,1905.3,869.551,0,0.00442344,-0.0159291,0.0253569
329,1905.62,869.576,0,0.0079656,-0.035261,0.025478
330,1905.34,870.34,0,0.0706328,-0.0290102,0.0303144
331,1905.79,870.337,0,0.0697967,-0.0353135,0.0302832
332,1907.16,869.883,0,0.00363468,-0.0354949,0.0191526
333,1907.69,870.005,0,0.0177443,-0.04213,0.0196137
334,1907.81,870.878,0,0.0794801,-0.042056,0.0187955
335,1908.06,870.63,0,0.0519194,-0.0537481,0.0178652
336,1908.66,869.62,0,-0.0507348,-0.0431057,0.00372265
337,1909.05,869.502,0,-0.0610968,-0.062009,0.00320633
338,1909.6,869.418,0,-0.0685961,-0.0632927,0.00320785
339,1909.77,868.972,0,-0.0760219,-0.0378246,-0.016973
340,1910.1,869.033,0,-0.0660628,-0.0366154,-0.016751
341,1909.96,869.511,0,-0.000949471,-0.0413231,-0.0214206
342,1910.28,869.489,0,-0.00281706,-0.0388587,-0.0216099
343,1911,869.405,0,-0.0108121,-0.070492,-0.0225271
344,1912.09,869.414,0,-0.000550536,-0.0508331,-0.0244515
345,1912.36,869.435,0,0.00383754,-0.0595417,-0.0247994
346,1913,869.386,0,0.00154057,-0.0891632,-0.0260589
347,1914.75,869.106,0,-0.0131835,-0.0466184,-0.0258857
348,1914.97,869.089,0,-0.00235588,-0.0527125,-0.0252288
349,1915.3,869.128,0,0.00196267,-0.0538594,-0.0252849
350,1915.46,868.943,0,-0.0183674,-0.0744061,-0.0263669
351,1916.13,869.31,0,0.0318547,-0.0911023,-0.0258248
352,1915.48,869.614,0,0.0576337,-0.03663,-0.0287719
353,1915.96,869.616,0,0.0585179,-0.0379483,-0.0291036
354,1916.28,869.606,0,0.0415476,-0.0323116,-0.0288568
355,1916.55,869.559,0,0.0366134,-0.0461866,-0.0295454
356,1917.73,869.98,0,0.0630563,-0.0318092,-0.0242295
357,1918.02,869.893,0,0.0439374,-0.0394393,-0.0220827
358,1918.34,869.935,0,0.0476152,-0.0408885,-0.0221834
359,1918.8,869.865,0,0.0396409,-0.0854714,-0.0238747
360,1918.88,869.327,0,-0.0110886,-0.0532716,-0.0251314
361,1919.35,869.305,0,-0.0105787,-0.060965,-0.0255778
362,1919.81,869.179,0,-0.022304,-0.0473194,-0.0254681
363,1920.79,869.054,0,-0.0111678,-0.00573013,-0.0317367
364,1921.1,869.2,0,0.00903961,-0.0134446,-0.0318818
365,1921.57,869.119,0,0.00956208,-0.00550419,-0.0356975
366,1921.91,869.213,0,0.0217931,-0.0021468,-0.035455
367,1922.2,869.031,0,-0.00408424,-0.00395775,-0.0364644
368,1923.03,869.218,0,0.0259953,-0.0323592,-0.0441337
369,1923.33,869.267,0,0.0306551,-0.0329385,-0.0442796
370,1923.06,869.45,0,0.0452167,-0.0190113,-0.0424692
371,1923.44,869.512,0,0.0533409,-0.0208533,-0.0426891
372,1923.84,869.622,0,0.0513565,-0.0225621,-0.0402837
373,1924.32,869.831,0,0.0730523,-0.0266299,-0.040262
374,1924.94,869.467,0,0.0217687,-0.0234218,-0.0396502
375,1925.25,869.534,0,0.0291442,-0.0243934,-0.0397418
376,1925.32,869.625,0,0.0382455,-0.022199,-0.0406216
377,1925.71,869.57,0,0.0327543,-0.0164284,-0.0407719
378,1926.37,869.641,0,0.0433701,-0.00183521,-0.0404327
379,1927.69,869.505,0,0.0270805,-0.0276946,-0.0364188
380,1928.1,869.535,0,0.0339252,-0.0289281,-0.0366306
381,1928.57,869.217,0,0.00716666,-0.0306903,-0.0367929
382,1928.89,869.211,0,0.00889048,-0.0273599,-0.0368702
383,1928.62,869.851,0,0.0710722,-0.0310651,-0.0336332
384,1928.92,869.864,0,0.0714992,-0.0333165,-0.0338736
385,1929.72,869.34,0,0.0108294,-0.0339313,-0.0337727
386,1930.1,869.406,0,0.0190332,-0.0370795,-0.0339056
387,1930.85,869.791,0,0.0559344,-0.0262094,-0.0263086
388,1931.21,869.79,0,0.0550981,-0.0356395,-0.0267409
389,1931.68,869.735,0,0.0477097,-0.036736,-0.0270517
390,1932.18,869.566,0,0.0243127,-0.088201,-0.0292971
391,1932.74,869.49,0,0.0214671,-0.0313341,-0.0272942
392,1933.1,869.655,0,0.0427188,-0.0442006,-0.0277392
393,1933.7,869.577,0,0.0338409,-0.0317353,-0.0274162
394,1934.15,869.469,0,0.0200448,-0.00202225,-0.0262914
395,1934.56,869.655,0,0.0458894,0.0102129,-0.0253734
396,1934.56,869.655,0,0.0458894,0.0102129,-0.0253734
